C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_05_570.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_05_570.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_05_570.jpg, -0.1447818, 0.3268722, 0, 7.643956
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_05_676.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_05_676.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_05_676.jpg, -0.4485735, 0.1026423, 0, 7.747744
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_05_780.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_05_780.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_05_780.jpg, -0.1892928, 0, 0, 7.665958
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_05_886.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_05_886.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_05_886.jpg, 0, 0.2969022, 0, 7.808458
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_05_994.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_05_994.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_05_994.jpg, 0, 0.4858114, 0, 8.311654
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_06_099.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_06_099.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_06_099.jpg, 0, 0.1213078, 0, 8.568929
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_06_204.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_06_204.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_06_204.jpg, -0.1555896, 0, 0, 8.48595
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_06_316.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_06_316.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_06_316.jpg, -0.1623576, 0, 0, 8.364431
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_06_420.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_06_420.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_06_420.jpg, -0.4749816, 0, 0, 8.230211
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_06_526.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_06_526.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_06_526.jpg, -0.18135, 0, 0, 8.154861
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_06_628.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_06_628.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_06_628.jpg, -0.4348637, 0, 0, 8.056437
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_06_728.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_06_728.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_06_728.jpg, -0.1851038, 0, 0, 7.981799
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_06_835.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_06_835.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_06_835.jpg, 0, 0, 0, 7.888963
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_06_940.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_06_940.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_06_940.jpg, 0, 0.3666045, 0, 8.145672
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_07_046.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_07_046.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_07_046.jpg, 0, 0.07590001, 0, 8.284149
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_07_150.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_07_150.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_07_150.jpg, 0, 0.3310926, 0, 8.475292
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_07_255.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_07_255.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_07_255.jpg, 0, 0.09595978, 0, 8.620528
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_07_361.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_07_361.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_07_361.jpg, 0, 0.4142256, 0, 8.93679
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_07_465.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_07_465.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_07_465.jpg, -0.29262, 0.1216056, 0, 9.09274
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_07_571.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_07_571.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_07_571.jpg, -0.01964822, 0, 0, 9.010608
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_07_679.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_07_679.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_07_679.jpg, -0.3209055, 0, 0, 8.886218
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_07_781.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_07_781.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_07_781.jpg, -0.01422089, 0, 0, 8.797021
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_07_887.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_07_887.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_07_887.jpg, -0.3115203, 0, 0, 8.694386
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_07_994.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_07_994.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_07_994.jpg, -0.06677399, 0, 0, 8.60883
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_08_098.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_08_098.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_08_098.jpg, -0.3271035, 0, 0, 8.491773
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_08_200.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_08_200.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_08_200.jpg, -0.02037566, 0, 0, 8.406322
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_08_304.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_08_304.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_08_304.jpg, -0.3099042, 0, 0, 8.309119
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_08_411.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_08_411.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_08_411.jpg, -0.05725196, 0, 0, 8.227121
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_08_515.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_08_515.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_08_515.jpg, -0.2924325, 0, 0, 8.136088
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_08_618.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_08_618.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_08_618.jpg, -0.02435845, 0, 0, 8.038942
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_08_719.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_08_719.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_08_719.jpg, -0.3262949, 0, 0, 7.942029
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_08_821.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_08_821.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_08_821.jpg, -0.02258123, 0, 0, 7.862291
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_08_928.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_08_928.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_08_928.jpg, -0.1539009, 0, 0, 7.778305
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_09_036.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_09_036.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_09_036.jpg, -0.1890486, 0, 0, 7.655361
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_09_136.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_09_136.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_09_136.jpg, -0.4893384, 0, 0, 7.541271
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_09_240.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_09_240.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_09_240.jpg, -0.5253057, 0, 0, 7.418312
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_09_348.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_09_348.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_09_348.jpg, -0.4992156, 0, 0, 7.35011
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_09_450.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_09_450.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_09_450.jpg, -0.2581521, 0, 0, 7.285887
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_09_554.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_09_554.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_09_554.jpg, 0, 0.06741299, 0, 7.218449
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_09_663.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_09_663.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_09_663.jpg, 0, 0.4391898, 0, 7.599132
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_09_768.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_09_768.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_09_768.jpg, 0, 0.729239, 0, 8.28619
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_09_884.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_09_884.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_09_884.jpg, 0, 1, 0, 9.571702
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_09_991.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_09_991.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_09_991.jpg, 0, 1, 0, 10.683
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_10_095.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_10_095.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_10_095.jpg, 0, 1, 0, 11.62055
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_10_201.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_10_201.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_10_201.jpg, -0.1237068, 1, 0, 12.79647
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_10_306.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_10_306.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_10_306.jpg, 0, 1, 0, 14.11357
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_10_410.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_10_410.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_10_410.jpg, 0, 1, 0, 15.25338
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_10_520.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_10_520.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_10_520.jpg, 0, 1, 0, 16.54205
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_10_625.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_10_625.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_10_625.jpg, 0, 1, 0, 17.43254
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_10_732.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_10_732.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_10_732.jpg, -0.2949456, 0.9725587, 0, 18.59129
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_10_837.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_10_837.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_10_837.jpg, -0.008893829, 0.6326947, 0, 19.49817
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_10_940.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_10_940.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_10_940.jpg, 0, 0.3240769, 0, 19.61526
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_11_047.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_11_047.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_11_047.jpg, 0, 0.02599303, 0, 19.88805
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_11_150.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_11_150.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_11_150.jpg, -0.1384974, 0, 0, 19.33646
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_11_255.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_11_255.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_11_255.jpg, 0, 0, 0, 19.51422
C:\Users\orima\Desktop\Data\IMG\center_2020_09_25_13_09_11_355.jpg, C:\Users\orima\Desktop\Data\IMG\left_2020_09_25_13_09_11_355.jpg, C:\Users\orima\Desktop\Data\IMG\right_2020_09_25_13_09_11_355.jpg, -0.2604468, 0, 0, 18.88325
